client_id,Variation,success
2864960,Control,False
2865370,Test,False
2865401,,False
2865666,,False
2865677,Control,False
2866128,Control,False
2866361,,False
2866431,Test,False
2866434,Control,False
2866462,Control,False
2866503,Control,False
2866523,Control,False
2866632,Control,False
2866707,Test,False
2866731,,False
2866912,Control,False
2867203,,False
2867628,Control,False
2868319,Test,False
2868341,,False
2868548,Control,False
2868701,,False
2868939,,False
2869034,Test,False
2869091,,False
2869244,Test,False
2869375,Test,False
2869384,Test,False
2869395,Test,False
2870012,Control,False
2870072,,False
2870176,Test,False
2870430,,False
2870521,Test,False
2870539,Test,False
2870699,Test,False
2871256,Test,False
2871721,Test,False
2871793,,False
2871926,Control,False
2872086,Test,False
2872157,Test,False
2872224,Test,False
2872890,,False
2872953,Test,False
2873060,Test,False
2873195,,False
2873575,,False
2873671,Test,False
2873709,Control,False
2873827,Control,False
2874475,,False
2874623,,False
2874728,,False
2874747,,False
2874777,,False
2874779,Test,False
2874909,Control,False
2874925,Test,False
2874933,Control,False
2875048,,False
2875117,,False
2875143,Control,False
2875217,Test,False
2875223,Control,False
2875367,,False
2875466,Test,False
2875540,Test,False
2875590,,False
2875680,,False
2875988,Control,False
2876006,,False
2876027,Control,False
2876118,Test,False
2876153,,False
2876164,,False
2876251,Control,False
2876364,Test,False
2876409,,False
2876420,,False
2876608,Test,False
2876848,Test,False
2876859,Test,False
2876901,Test,False
2877122,,False
2877141,Test,False
2877157,Control,False
2877305,Test,False
2877389,Test,False
2877612,Control,False
2877692,Test,False
2877728,Control,False
2878094,Control,False
2878171,Test,False
2878339,Control,False
2878434,Control,False
2878614,,False
2878715,Control,False
2878870,Control,False
2878898,Test,False
2879022,,False
2879026,,False
2879347,Control,False
2879353,,False
2879531,Control,False
2879592,Test,False
2880251,Test,False
2880593,Test,False
2880714,Control,False
2881143,,False
2881353,Test,False
2881420,Control,False
2881524,Test,False
2881693,Test,False
2881723,,False
2881753,Control,False
2881970,,False
2882001,Control,False
2882250,Test,False
2882304,Test,False
2882324,Test,False
2882401,,False
2882439,Test,False
2882702,Control,False
2882758,Control,False
2883141,Control,False
2883168,Test,False
2883620,Test,False
2883889,,False
2883982,Test,False
2884017,,False
2884042,,False
2884220,Test,False
2884295,Control,False
2884298,Control,False
2884308,Test,False
2884350,Control,False
2884750,,False
2884803,,False
2884892,,False
2885059,,False
2885113,Test,False
2885193,Test,False
2885198,,True
2885371,Test,False
2885694,Test,False
2885818,,False
2885880,,False
2886145,Test,False
2886170,Test,False
2886311,Test,False
2886322,Control,False
2886641,Test,False
2886696,,False
2886879,,False
2887058,,False
2887559,Control,False
2887817,Test,False
2888065,,False
2888159,,False
2888193,Control,False
2888308,Test,False
2888391,Control,False
2888636,,False
2888690,Control,False
2888974,Test,False
2889049,Control,False
2889072,Test,False
2889621,Control,False
2889627,Test,False
2889654,,False
2889734,,False
2889903,Test,False
2889999,Control,False
2890412,Control,False
2890508,Control,False
2890603,Test,False
2890662,Test,False
2890687,Test,False
2890952,,False
2891006,Control,False
2891068,Control,False
2891163,Control,False
2891436,Control,False
2891474,Test,False
2891527,,False
2891606,Control,False
2891726,,False
2892152,Test,False
2892201,Control,False
2892356,Test,False
2892417,,False
2892443,Control,False
2892738,Control,False
2892822,Test,False
2892955,Test,False
2893016,,False
2893041,,False
2893361,Control,False
2893623,Control,False
2893727,,False
2893805,,False
2893819,,False
2894209,Test,False
2894414,,False
2894471,Test,False
2894519,Control,False
2894620,Control,False
2894722,Control,False
2894932,Test,False
2894934,Test,False
2894996,Control,False
2895726,Control,False
2895782,Control,False
2896084,Test,False
2896300,,False
2896350,,False
2896504,Control,False
2896701,Test,False
2896725,Control,False
2896858,,False
2896887,Control,False
2896984,Control,False
2897015,Test,False
2897080,,False
2897095,,False
2897115,,False
2897144,,False
2897189,Test,False
2897222,,False
2897282,Control,False
2897527,,False
2897971,Test,False
2898010,Control,False
2898136,Control,False
2898249,,False
2898308,Test,False
2898460,Test,False
2898532,Control,False
2898817,Control,False
2898903,Control,False
2898999,Control,False
2899151,,False
2899179,,False
2899220,,False
2899242,Test,False
2899449,,False
2899509,Test,False
2899980,Test,False
2900008,,False
2900085,Control,False
2900151,,False
2900178,Test,False
2900275,Test,False
2900506,,False
2900755,Test,False
2900782,Control,False
2901099,,False
2901140,,False
2901184,,False
2901278,,False
2901290,Test,False
2901726,Control,False
2901829,Control,False
2901933,,False
2902157,Test,False
2902236,Test,False
2902292,Test,False
2902418,Test,False
2902489,Control,False
2902628,Control,False
2902655,Test,False
2902755,Test,False
2902857,,False
2903115,Control,False
2903135,,False
2903228,Control,False
2903318,Test,False
2903383,Test,False
2903615,,False
2903616,Test,False
2903686,Test,False
2903734,Control,False
2903954,Test,False
2904153,Control,False
2904192,,False
2904219,Test,False
2904523,,False
2904767,Test,False
2905232,Control,False
2905307,Test,False
2905387,Test,False
2905481,Control,False
2905655,Test,False
2905735,Test,False
2905955,,False
2906027,Control,False
2906088,Test,False
2906154,Control,False
2906540,Test,False
2906578,Test,False
2906777,Test,False
2907112,Control,False
2907116,Control,False
2907212,Test,True
2907218,Control,False
2907270,Control,False
2907284,Control,False
2907303,Control,False
2907522,Test,False
2907657,,False
2907733,Test,False
2908055,Test,False
2908142,Control,False
2908177,Test,False
2908180,,False
2908200,,False
2908345,,False
2908364,Control,False
2908396,Test,False
2908423,,False
2908510,Control,False
2908566,Test,False
2909102,Test,False
2909272,Control,False
2909421,Control,False
2909700,,False
2909998,Test,False
2910062,Test,False
2910199,,False
2910449,Control,False
2910644,Test,False
2911002,Test,False
2911049,Control,False
2911179,Test,False
2911193,Control,False
2911339,,False
2911416,Control,False
2911637,Control,False
2911793,,False
2911951,,False
2911975,Control,False
2911997,Test,False
2912099,,False
2912218,Control,False
2912329,,False
2912399,Test,False
2912466,Control,False
2912507,Test,False
2912521,Control,False
2912810,,False
2913074,Test,False
2913092,Control,False
2913213,Control,False
2913291,Test,False
2913441,,False
2913503,Control,False
2913555,Test,False
2913577,Test,False
2913667,Test,False
2913789,,False
2914011,Test,False
2914250,,False
2914362,Test,False
2914747,Test,False
2914951,Test,False
2914974,Test,False
2915003,Control,False
2915029,Test,False
2915110,,False
2915172,,False
2915335,Test,False
2915433,Test,False
2915540,Control,False
2915635,Test,False
2915763,,False
2915853,,False
2915875,Test,False
2915887,Control,False
2915892,,False
2916076,,False
2916225,,False
2916530,Control,False
2916728,Test,False
2916886,,False
2916890,Control,False
2917069,Control,False
2917284,,False
2917344,,False
2917410,Control,False
2917495,Control,False
2917506,,False
2917690,,False
2917779,,False
2917814,Test,False
2917969,Test,False
2918225,,False
2918312,Control,False
2918665,Control,False
2918674,Test,False
2918728,Test,False
2918855,,False
2918922,Control,False
2919027,,False
2919507,,False
2919531,Control,False
2919557,,False
2919562,Test,False
2919624,Test,False
2919639,Test,False
2919916,Test,False
2920041,Test,False
2920044,Control,False
2920218,Test,False
2920410,Control,False
2920485,Test,False
2920551,Test,False
2920563,,False
2920570,,False
2920804,,False
2920915,Control,False
2921094,Test,False
2921382,,False
2921435,Test,False
2921463,Test,False
2921499,Test,False
2921970,,False
2922012,Control,False
2922216,,False
2922511,Test,False
2922541,Test,False
2922633,Control,False
2922698,,False
2922703,Control,False
2922798,,False
2922807,Control,False
2923048,Test,False
2923145,Control,False
2923146,,False
2923153,,False
2923234,Test,False
2923314,Test,False
2923342,Control,False
2923371,,False
2923439,Test,False
2923510,Test,False
2923831,,False
2924134,Control,False
2924191,,False
2924951,,False
2925139,,False
2925255,Control,False
2925307,Control,False
2925771,Test,False
2925981,,False
2926160,Control,False
2926457,Test,False
2926568,Control,False
2926621,Test,False
2926683,Control,False
2926712,,False
2927088,Test,False
2927180,,False
2927217,,False
2927272,Test,False
2927426,Test,False
2927484,Test,False
2927488,,False
2927910,Test,False
2928002,Control,False
2928028,Test,False
2928156,Test,False
2928369,Control,False
2928400,Control,False
2928495,Test,False
2928530,,False
2928591,,False
2928968,Test,False
2929334,Test,False
2929982,Test,False
2930018,,False
2930101,Control,False
2930277,,False
2930510,Test,False
2930525,Test,False
2931057,Control,False
2931459,Test,False
2931528,Control,False
2931568,,False
2931629,Test,False
2931649,Test,False
2931701,,False
2931756,,False
2932023,Control,False
2932615,,False
2932748,,False
2932799,,False
2933245,Test,False
2933555,Test,False
2933843,Control,False
2933864,Control,False
2934006,Control,False
2934278,,False
2934436,Test,False
2934452,Control,False
2934470,Control,False
2934738,Test,False
2934858,Test,False
2934958,Test,False
2935066,Test,False
2935280,,False
2935311,Control,False
2935462,Test,False
2935751,Control,False
2935833,Control,False
2935881,,False
2936364,Control,False
2936450,Test,False
2936546,Control,False
2936563,Test,False
2936929,,False
2937185,,False
2937318,Test,False
2937341,Test,False
2937432,,False
2937584,Test,False
2937724,Control,False
2937745,,False
2937783,Control,False
2937869,,False
2937920,,False
2937954,Test,False
2938090,Control,False
2938239,Test,False
2938423,Control,False
2938439,Control,False
2938452,,False
2938714,Test,False
2938729,,False
2938762,Control,False
2938798,Test,False
2938904,Test,False
2939151,Test,False
2939492,Test,False
2939579,Control,False
2939759,Test,False
2939814,,False
2939877,,False
2939962,Test,False
2940022,Control,False
2940782,Control,False
2940929,Test,False
2941236,Test,False
2941394,Test,False
2941414,,False
2941566,Test,False
2941644,,False
2941700,Control,False
2941743,Test,False
2941981,Test,False
2941991,Test,False
2942135,Test,False
2942468,Control,False
2942633,Control,False
2942725,Test,False
2942831,,False
2942905,Control,False
2942974,,False
2943380,Test,False
2943439,,False
2943479,,True
2943557,,False
2943867,Test,False
2944383,Control,False
2944439,Test,False
2944544,Test,False
2944745,,False
2944846,Test,False
2944878,Test,False
2945260,Control,False
2945387,,False
2945563,Test,False
2945669,Control,False
2945795,,False
2945880,Control,False
2946292,Control,False
2946301,Control,False
2946499,Control,False
2946522,,False
2946575,,False
2946707,Test,False
2946745,Test,False
2946761,Control,False
2946784,Test,False
2946845,Control,False
2946941,Test,False
2947302,Control,False
2947364,Test,False
2947410,Test,False
2947592,Test,False
2947829,Control,False
2947955,Control,False
2948165,Test,False
2948424,,False
2948485,Test,False
2948504,Control,False
2948707,Control,False
2948735,Test,False
2948903,Test,False
2948933,,False
2949083,Control,False
2949303,Test,False
2949340,Test,False
2949346,Control,False
2949499,,False
2949523,Control,False
2949607,Control,False
2949843,,False
2949963,Test,False
2950030,Control,False
2950065,Control,False
2950141,Control,False
2950345,Control,False
2950516,Test,False
2950562,,False
2950972,Test,False
2951320,Control,False
2951330,Test,False
2951413,Test,False
2951480,Test,False
2951655,,False
2951899,Test,False
2951968,Test,False
2952186,Control,False
2952340,Test,False
2952415,Test,False
2952435,Test,False
2952595,,False
2952627,Test,False
2952653,Control,False
2952710,,False
2952729,Test,False
2952826,,False
2952883,Test,False
2952896,Test,False
2952942,Test,False
2953613,Test,False
2953672,Test,False
2953905,,False
2954100,Test,False
2954139,Control,False
2954633,Test,False
2954672,Test,False
2954678,Test,False
2955394,Test,False
2955506,Control,False
2955686,,False
2955739,Control,False
2955767,Test,False
2955904,,False
2955920,Test,False
2956615,Test,False
2956739,Control,False
2956992,Control,False
2956995,,False
2957064,Test,False
2957105,Test,False
2957115,Control,False
2957655,,False
2957678,Control,False
2957681,Control,False
2957915,,False
2958474,Control,False
2958543,Test,False
2958700,Test,False
2958820,,False
2958867,Control,False
2958877,Test,False
2958995,Control,False
2959030,Test,False
2959315,Test,False
2959374,Test,False
2959476,Test,False
2959572,,False
2959614,Test,False
2959782,Control,False
2959904,,False
2959977,Test,False
2960405,,False
2960409,Test,False
2960561,Test,False
2960870,Control,False
2961013,,False
2961021,Test,False
2961285,Control,False
2961467,Control,False
2961747,,False
2962019,Control,False
2962021,Test,False
2962035,,False
2962496,Control,False
2962779,Control,False
2963023,Test,False
2963107,Control,False
2963269,,False
2963272,,False
2963532,Test,False
2963704,Test,False
2963804,,False
2963856,Test,False
2963883,Test,False
2964488,Control,False
2964596,,False
2964887,,False
2965081,Control,False
2965258,,False
2965474,Test,False
2965703,Test,False
2965989,Test,False
2966185,Test,False
2966302,Test,False
2966471,Test,False
2966731,,False
2966822,Control,False
2966935,Test,False
2966961,Test,False
2966989,Test,False
2967109,Test,False
2967150,Test,False
2967197,,False
2967297,Control,False
